relative_time,distance_angle,instantaneous_amplitude,instantaneous_frequency,rms_amplitude,rms_frequency,phase_shift,wave_type,P_wave_arrival_time,S_wave_arrival_time,depth_of_source,P_wave_velocity,S_wave_velocity
35565,87.78129527357079,0.2394391396523498,3.214116677182878,1.068103814346686,1.4662267207370347,61.70659539270275,P,36430.49335994819,37048.70290276832,623.8620700920619,6.39090117836706,3.290974615147732
35580,75.6943149092209,0.7696593522129452,0.15190879397875998,0.29567029608061934,0.22228400242485102,85.75762862677378,S,36326.319893498796,36859.40553171222,185.9386975940545,6.351269164313356,3.9388141574393014
35595,25.995246688961334,0.35490706812943684,2.635194368344758,1.2980631616939924,0.932310330972666,281.7431198247441,S,35851.304185639936,36034.378603954174,82.94340838459956,6.148611269458559,3.6172677586576807
35610,129.75467638943553,0.9182186322921242,2.971834407474246,0.6060333536569136,0.7506797441409783,208.47076075276996,P,36889.3364518864,37803.14820323382,633.0311126622702,6.424649436474599,3.4500956547073978
35625,98.1500529992722,2.076132592006049,1.7035045642295117,2.229171674933871,1.5776894117765068,24.829446487948164,S,36592.72574253651,37283.95841577687,496.6894795202734,6.025562698962953,3.8100170565383746
35640,79.85866080463582,9.684651406081361,1.4729108080876043,2.9721852052452142,0.9987450668974966,279.96731828463226,P,36427.378910796004,36989.79241850744,648.4467120792384,5.6418449549746335,3.1520843578996782
35655,120.76529081678773,6.9191319171483725,1.9444300134270665,0.19567788849181206,0.9680706055506284,186.39164873916792,S,36845.70420399243,37696.20720684416,620.1136509014976,5.531061672251212,3.1723959641531314
35670,104.41928208376149,3.770265749228562,4.836461283295609,3.321599918303103,0.14608527885967082,128.03560492124828,P,36699.53818364608,37434.922600536134,609.825202421884,5.998640670979595,3.498106140248753
35685,44.946526084429244,3.832431246417644,1.9334054861478245,3.9820310888248867,1.6304904743113098,17.287136056989894,P,36128.157278069055,36444.69819097552,209.99088759936726,5.682285427317594,3.874291135903724
35700,9.399165913577201,0.5862706565799383,4.45407555717789,3.642352673647903,0.06825653748238955,157.88298347766798,S,35792.67254102255,35858.86721318151,36.76589646179201,6.149207980668427,3.504195191719597
35715,95.74683333895909,6.706235634810019,4.8368812681199564,1.3799837812715425,1.0544279760005026,323.04694136735003,S,36659.03082379538,37333.3385550778,163.18338210048583,6.397213709514091,3.807033861694757
35730,95.49633829064187,3.2889238914415,0.06520551340042027,2.3938655107596505,1.4183861076743096,199.19475703367087,S,36671.56102883117,37344.10462085344,341.2410417874939,5.685303041119238,3.019099989940795
35745,21.893498550035154,8.981429016345711,4.7332032250049,0.48853922175165987,0.7084290733245532,227.1936366904074,S,35960.8623606776,36115.0497611616,219.57885681183035,6.263295574259912,3.5837511365726145
35760,87.57271105015492,8.058787304703666,1.8855004268535636,4.959021031698989,0.9176397037027193,295.0411391147635,S,36623.43679129317,37240.17735650257,133.63936560850522,6.3642466771101445,3.694486155090936
35775,84.63222742184851,6.663402216985469,3.655477683067154,0.4635795717105461,1.1134009078827913,328.4231445201375,P,36609.444634736305,37205.47651669081,536.7535425991939,5.515908378934987,3.858589878390283
35790,65.39161477956799,1.2563447419391431,0.6128474166107044,1.8088255026553282,0.11054121339260459,257.15000702029243,S,36434.73881607265,36895.26654183883,500.4433750523075,5.8921061988040035,3.413363058123472
35805,125.98209436723009,4.658583895500097,1.0238885563416387,1.9605396836167275,0.3970083662846182,33.66952171075095,P,37047.140091546724,37934.3830140801,77.657177807329,6.205204320573103,3.383654351415433
35820,144.09130411755302,4.265089781288908,3.44253642341406,0.49963611885635406,2.3503510885186554,39.0884144844012,P,37240.69066708753,38255.469715007195,509.5175253862625,5.950791521350469,3.527787868816546
35835,65.38108297190877,5.167739611262484,2.6247393553379106,0.72680396173796,1.4971314241447715,204.33252522530202,S,36479.63497607383,36940.088530412286,86.47451690527586,5.905499152283206,3.791531469143586
35850,179.08245680848765,9.811075891973253,2.5259217386524884,2.2794548576716114,0.4935915258838239,58.21722815768852,P,37615.69138981046,38876.899525389366,319.79080324530474,5.511050189218552,3.590684459800369
35865,74.46168207992298,1.3577909936998607,4.336641890836619,3.440653402315218,1.7522649862902073,266.2814787972561,S,36599.1665580338,37123.571242343656,147.33304008647113,6.469641283869016,3.61281476072949
35880,74.41779523849267,2.0974626307520547,4.250128350408964,4.48927567119475,0.31992661894403307,83.75536187928475,S,36613.73384888171,37137.829455225794,175.66160258129966,5.719956082177351,3.149549493149328
35895,26.580427915694507,0.7577293214873544,3.3604318243960383,0.2534558150683619,0.6421409428288115,346.7966952850241,S,36157.0738711353,36344.26949337479,642.4508763190167,6.345454867423552,3.8418010670046643
35910,117.24714023272412,6.83772616060788,0.4412325954221966,0.7010028669582844,0.29840968580997945,285.69365451313155,P,37066.016450065865,37891.74248582719,485.07499476579255,5.785206688958382,3.156955327012732
35925,114.87341667738339,8.12014073913147,1.9812596662021342,2.605960366102748,1.5301277282284145,165.7629258325342,S,37057.61235276817,37866.621176174005,456.53398787025407,6.079042098707196,3.288640097021873
35940,167.4007201211489,5.0920690553341625,4.737273267513359,4.4914560820404175,0.5668459156913939,309.52266019318205,P,37590.51348654479,38769.45169121964,405.1173057422459,6.1792497408800315,3.8865918068389975
35955,41.75258549564739,8.474884248122258,0.3339461425191241,2.971468085249894,0.04516124900646961,295.05837193794207,S,36366.66612311349,36660.713353908846,678.2929913627348,5.722452339026179,3.77005259105136
35970,53.68709499837788,3.891812546797281,0.43720898036793326,3.3130132652777933,0.8701860552562379,87.64912307799958,S,36499.336279342795,36877.43362173051,272.2827096963532,6.424452896674079,3.5728156457933227
35985,131.04196392287128,7.50339993600544,2.1846182434241146,1.249814601261428,0.06551933378071462,270.85694192122133,P,37277.028663923826,38199.90628101228,293.52900952742556,6.239010525378191,3.7556049529458835
36000,163.963619711877,3.532987578439686,1.5630579153007844,3.1049205028906535,2.3093699414059925,85.85754640560396,P,37616.62485944685,38771.35690190889,467.878887603781,6.441100214754243,3.268672148748444
36015,129.05528950294,6.682961958126938,0.8002906013396807,4.184044522317987,0.4168890147156586,97.87437867086656,P,37287.44073789163,38196.32697924279,17.839908997689868,6.263496867197731,3.5425234899579374
36030,12.76223591817369,6.859999532360406,4.081710385614077,4.876577025528388,1.6766548964502304,264.23448925858685,S,36155.83125380923,36245.71072081582,306.0220767229929,5.762225296416135,3.0173756609541136
36045,135.85125317061798,2.2756698126503365,1.8314728822884578,2.709040065248353,1.6281708969552469,23.35793732430811,S,37384.44660070664,38341.194172639945,669.6330957922241,5.8877935736978495,3.6317859004128423
36060,114.11455852915603,5.417868853148544,1.78071198620528,4.49926842901757,1.508841775582463,42.60556507628031,P,37185.13027260079,37988.79475302993,192.3238689627424,6.008487199969087,3.1645142414726166
36075,49.094582148011256,9.83999003714575,1.5817567429112744,1.4039757088448515,0.5195514699924474,203.61148906532128,P,36559.05568323082,36904.809742681406,322.78015586113685,6.166611637870271,3.7031660908789177
36090,120.8912100109646,5.460616779712852,2.9634762161629404,2.5682515973514715,0.03932886772747699,260.9326399991159,P,37281.94572390975,38133.33552670242,626.24750360353,5.614400667431272,3.1680020737943044
36105,68.12938906979781,1.2817936108586065,1.7713768773795362,0.5235662531990607,1.9090933919181465,77.54438319331936,S,36776.732328321996,37256.541134266285,529.2720419889779,6.034759982046657,3.0245155133467527
36120,69.10948875588844,8.540866287820716,1.3198442737049791,0.197074178200268,0.8176035391381885,193.74439411135307,S,36801.39577390861,37288.10704098619,326.75144414728186,6.372915387242164,3.208357255561892
36135,159.91294693334098,5.926597083744751,1.1408393575893263,0.19591812522058671,0.6639744702005472,332.3727869256279,S,37711.6866199595,38837.891348502,89.23819207006439,5.972654633737786,3.2783856763328183
36150,106.89028190803077,5.697635667518558,3.190995335464296,2.9937782716651316,0.16428646633658905,40.704022156468014,P,37203.901391476094,37956.68809967331,320.4994559548405,6.198675591430276,3.91184197213542
36165,19.195073707222896,0.1270387037929225,1.9800489239158912,0.7513964980540333,2.3636676384028164,180.2921732064471,S,36354.256820436996,36489.44026360629,582.2160408816487,6.330038679687775,3.2892327973887
36180,80.95850250725215,1.0043983172052222,3.3377297162051747,2.7302552285171613,2.2863998065999622,352.6581425537226,P,36978.22297145428,37548.382236778765,226.40927674017942,6.168013107599916,3.182581408845166
36195,134.51300691592087,7.015531508960669,3.6541356724970866,3.2135625491792026,0.14430646940949596,273.9772759165588,P,37521.25195321589,38468.574776941525,549.2698502614486,6.330064182466333,3.7360053292044424
36210,15.938640604768509,6.297348595549405,3.9062038075925254,3.7429197053232834,1.0858948957555001,162.47745103127252,P,36367.149510804506,36479.39916137916,361.54650556213636,6.465200250044196,3.3750827142485966
36225,85.07698400340519,5.668815027986422,2.0642269124930985,4.6938626414402504,2.0808791309472725,35.79591666488604,P,37063.82978155979,37662.993911245365,480.2004255511773,5.999249751320982,3.536376117469679
36240,29.34598363939807,3.7252121074839915,3.575397716718219,4.365006651791235,0.8820937212700791,314.3607201300768,S,36529.34129875723,36736.0136550124,165.75410996927553,6.067755284208754,3.9002364271612526
36255,141.8115948193514,4.94643223683641,3.2365087741537417,0.4389518904436259,0.961464915158592,191.25794452858543,S,37653.2135180086,38651.93745944332,79.7358717670296,5.6511729998147615,3.6261873436564604
36270,45.97669925786411,7.513420553469792,2.9636735415893942,4.792965270183668,0.7985540907295082,61.504391909837594,S,36723.314431007224,37047.11045315525,692.3246893013268,6.064973971277871,3.2318359929672433
36285,93.75472199260909,8.700581658472657,1.033060443116097,3.3395654794293197,0.3948676909088594,357.36382869887785,P,37209.389291539905,37869.66735692555,427.761936502237,6.229590713786044,3.565849291804295
36300,143.72676481666045,7.407659288301162,0.9975003402282449,4.026698118135151,0.6378729835562414,232.69915842063796,S,37717.096435043226,38729.308174359816,29.53405245288714,6.3204752045095995,3.5210201929192295
36315,44.25481095840228,3.8412474383344444,0.8108301784322173,3.1337051103823295,1.2668822910428175,190.32663988346934,S,36751.33720499214,37063.00663712938,576.5813360110062,5.689988671962187,3.0550439003960372
36330,82.99194399408225,6.7290066802868616,0.7620622582166807,3.5149293202725724,0.09756381203158959,237.54223244312823,P,37148.27200467041,37732.75200800641,317.77124246391196,6.006376775400225,3.768456096588759
36345,152.49062682471043,3.589306519261149,3.2314017351224127,0.5164045145906082,2.4344674706367595,171.54223260174504,S,37848.505098208094,38922.43731121387,539.847795670192,6.023453893637398,3.0007268991028915
36360,43.50763755518458,1.7127835387375219,4.586053716226314,3.5381420917196325,1.252292787693675,281.6440500097551,P,36788.97033238904,37095.37771266694,69.81098419138938,5.706968690881671,3.7108930407184504
36375,7.938444382734096,8.970861737196614,1.7256829903611355,2.039022897166117,0.5501506251190335,197.95382169031035,S,36453.27032946098,36509.1777076474,172.54005617785396,5.540991505017455,3.7899338203332116
36390,163.4174460129787,8.97947770463414,2.113212138313354,4.426603048291907,2.0587310751429078,77.3694214631689,P,38001.23977475083,39152.12532814428,639.7618422846164,6.117159387541617,3.7228160542300293
36405,108.09089097263067,8.588131019187774,4.7215796357581885,3.894508868593495,0.10124481632753388,260.4861661739852,P,37470.7389836427,38231.98111481606,587.3253419865221,5.831568598759009,3.1137372621800865
36420,144.0403606663644,3.209353854866743,4.9081750413353555,4.4773896359615275,2.3286494534412028,244.06617005409277,P,37840.18838219188,38854.60865518608,425.30408544729585,6.28967395823079,3.2275538153499257
36435,104.51604523224916,2.178690952399106,0.636023202906698,1.9945394403259011,0.3349868882672312,57.528021977118506,P,37465.492234987454,38201.558117121356,215.25560505359925,5.577708432818192,3.395810304505603
36450,56.18196857365665,9.884397471318222,4.700432563810048,4.988173879314898,1.792176955565835,113.40194680258048,S,37003.9348741412,37399.602641384925,688.2020460342233,6.299554790848217,3.3938459771254217
36465,168.19113165414458,9.604318008538474,1.9548180431164843,3.763421444742201,1.7014762177808267,116.20965795166519,S,38123.30667222635,39307.811438102304,370.7190953227233,6.391299075953393,3.6240196408318437
36480,11.758913125744488,6.5137764824862465,3.8545836452957145,2.62113919804922,1.3630332320143237,217.06404882221676,S,36595.93883638675,36678.75229094871,201.97948014110025,5.990664369536996,3.6947812560735604
36495,52.5265828858371,3.4360192372811267,1.6662919185276517,2.6453203653248685,0.5194106760419271,240.36182218474383,S,37012.89402932344,37382.81833598304,613.6376180250082,6.112306608998903,3.2785268409624577
36510,23.983244228053643,8.593301991126244,0.01756776867353791,0.5819303597787746,1.1188087536039621,89.98041159521766,S,36746.46653384079,36915.37120086992,697.8600658936094,5.959670151987197,3.846210376014443
36525,70.37733551125186,6.230508487455951,0.019525238593018725,3.9799959578448836,1.0490793091924895,122.47174352206353,S,37218.89630656513,37714.53652554023,181.26361231181917,5.751053826015318,3.439995604892576
36540,30.643300333928075,1.3267042775617013,0.4193203528856647,3.5796201763415043,1.8025401777702985,281.7494985999021,P,36842.13239487135,37057.94124835088,204.51370463384342,5.971708168922605,3.91579271101517
36555,132.41888262768774,5.459032273120132,0.7240372492335035,4.313554757383931,1.595125768870216,4.905648168478289,P,37860.60460846296,38793.179328793645,35.58513006761075,5.784890135947035,3.112180990357092
36570,125.3904447729899,2.4918765246295194,4.517103301063699,4.200190525214638,0.11306228199865803,64.3395309640705,P,37806.306630173945,38689.38279458391,166.6147524760678,5.6044595446785666,3.644684749289641
36585,162.35251438186162,1.4264706483290672,0.06338560751348608,3.1528576803866204,2.4396870763482443,110.9621177346683,P,38185.73991538263,39329.12556922737,243.42309481809227,6.149373127620825,3.291312475352224
36600,101.18414762582454,5.194005588862178,3.6009948111831354,4.983765780776811,0.7383070683554817,103.33960937822454,P,37597.64087131823,38310.241493688394,555.5608630366553,5.632258254046511,3.7613824977448913
36615,114.82379275149555,9.226213759959967,1.7017587465320172,4.969182050978024,2.228528199998637,154.6123948346603,S,37747.123077937846,38555.78241932202,373.92708714244253,5.8200855945397905,3.0214115983589256
36630,142.4449973754516,7.721176558834309,2.718647947319434,1.3154598390078978,0.09538161674071172,213.0396592727087,S,38034.45864921532,39037.64339865483,686.9239532945855,5.602660347090175,3.1776576106739736
36645,58.47523936523644,5.900309547048719,1.795473699724538,0.3837017774696466,0.2419360940743116,93.99909237725767,P,37221.54573487742,37633.364116932724,227.2854964787872,5.752483566431742,3.701505208559592
36660,106.04908376969533,9.671517116640546,4.341587059218313,1.979803842660765,1.8758339718236008,355.7146225616231,S,37705.60746734498,38452.46994401996,99.00329546573671,6.316099694259135,3.8090109161525056
36675,143.37951897026986,3.072180964087526,3.2111877373752984,4.415644433892511,2.4720372256336023,255.63370510195108,P,38088.67271050847,39098.43893230024,236.68143822368762,5.690487785597684,3.646128178003422
36690,178.51079885911727,6.955427378422152,0.5381173888485391,3.489752710319653,0.603220548361785,23.87845942953621,P,38450.055039175626,39707.237210015366,285.46535094949064,6.128259650402793,3.653134526108743
36705,74.82219631592153,3.238701735416325,1.5999692624508708,4.557582340830149,2.3209444071249985,234.56129280076104,S,37442.721104323544,37969.66475026893,559.2509986479402,6.451206441229143,3.4256130170527284
36720,69.23402777880587,3.5976768120431073,4.367604197492872,0.45595386236414903,1.9248101779505942,88.3354029115257,S,37402.62368581232,37890.212032821124,224.92556579008118,5.569109933970752,3.6488858784700473
36735,173.3651092729491,4.17450046124966,0.4743379610107582,0.658718491005551,1.8083251204352717,222.650921882353,S,38444.32031083397,39665.2633900011,339.7617887873579,5.94723311227925,3.3440627584106175
36750,88.84652523030472,0.8949632165491319,0.8112075891120016,4.692455065343497,1.615200890536052,134.3800288512303,P,37625.99616070429,38251.707704064494,518.8577869456859,5.861099771795731,3.3618209860126758
36765,145.40541061837664,5.463132641451836,0.20105124240442374,1.0168323089615852,0.3040093275430586,277.70159828900347,P,38198.6473049132,39222.68109413691,369.298584255673,5.610172377970493,3.511402286436528
36780,111.99839951976384,2.6331930389064397,3.0651016162303613,2.2200755659949873,0.5957390478868474,198.32494442012757,P,37884.26567308087,38673.02686813862,209.46999202480083,5.756640233536654,3.990462038402832
36795,34.65785991110153,0.1844722662394957,2.7037987793576304,1.0314363349667623,2.455436833291219,219.08019085733187,P,37136.71457062224,37380.796406780995,658.6485507825496,6.261166151341225,3.5381127419341976
36810,179.42276598194326,5.382061211198139,4.722820817836849,0.7840051667337219,0.5654334120300348,222.8269838925948,P,38579.046721137456,39842.65152194992,499.02678687409883,5.503477463158223,3.432007971994091
36825,86.37258659176844,7.129265998700999,3.3224293745347646,2.0290916770244802,0.7115838478468683,224.63977498029934,P,37676.603977177045,38284.8925323035,256.340442003102,6.016273235492643,3.378971820291116
36840,22.320687149978756,3.6882197891943105,0.7585964914050446,4.891727107170462,0.22925962032789574,126.23053354407794,S,37060.07429324871,37217.270216997786,492.3077797702458,6.100591697397333,3.281787211445551
36855,23.96316136595243,8.707808032939457,1.1064552183119822,2.705310155563637,1.144504425188988,153.4253898082871,P,37091.26852373233,37260.031754969714,136.2705741099063,5.9781614483050705,3.774480974010953
36870,5.7902303892668066,3.846326675927568,0.7386865674035036,4.484824896030504,1.1847584592732452,149.52029753356678,S,36927.08967883035,36967.86802085204,677.2238241480408,6.448958836335632,3.7733512703696244
36885,36.026104185527906,7.974465561258041,4.888107522888799,3.1819743753784446,2.25904211465502,38.79296972846071,P,37240.20498826318,37493.922837022605,329.639863933802,5.961532611902144,3.529875494259324
36900,69.3263680402668,5.492995589095342,3.355864751529192,3.3785366736191667,1.0559574421802993,174.64191126305133,P,37583.53412900983,38071.77279258828,2.0328957963704486,6.131149468361001,3.795566063788249
36915,54.14495827476191,8.64016477057101,4.739819647101315,3.769088447345971,1.1587232874423636,168.28740659401421,P,37448.85065366639,37830.17254914238,547.361929598665,6.277672135743538,3.2956707587706493
36930,82.21749323632329,7.698476877854869,2.163322140893522,0.23157811343948642,2.1306790815549936,211.5557766409088,S,37740.63618673951,38319.66203441059,598.20561834558,6.3787362827207925,3.160601010982221
36945,36.606536042558865,4.864766748102772,0.21395007680560155,0.9077410307384307,1.5000419815820272,24.996417040564488,S,37305.92784660786,37563.73345132776,198.7020745034897,5.6055384633516185,3.795748890412314
36960,4.136249838685417,1.164059766989678,3.548922017273022,1.1288288092480798,0.1525931950743775,22.090615952155073,S,37000.781999847604,37029.911999738746,147.25571537497638,6.092773966951734,3.441532222954646
36975,158.0191888123775,7.516899828403638,3.6699329054964522,3.4454751898462788,1.9782021181685499,161.2995784390361,S,38533.014816656374,39645.8825428395,496.78488632706365,5.8028645843650555,3.6844006658299033
36990,10.070531555982154,0.2921904848058985,3.3350905394939216,0.821662732944087,2.170899448178154,59.36422917991278,S,37089.291975194574,37160.21481461928,400.7128976000592,5.690503325223302,3.2051484928228025
37005,48.20335967995016,5.1242745501403535,0.30486694668197417,1.1988452842449497,2.098153446606653,102.57160195131434,P,37480.26853642534,37819.746062443446,109.79351218407778,5.835822866056514,3.9651357111555354
37020,86.99075947974207,1.8848385654673279,2.635798988323339,1.1374715928462293,0.754016151090694,3.9629389049633534,S,37877.69894909758,38490.34105559586,272.92635509012496,6.223417087684096,3.8857416198258763
37035,113.40092744797253,2.0752868904505495,0.22384773145162395,3.290475579830733,0.5316440427405403,240.50199843654107,S,38153.09411574878,38951.73276985506,172.28843472775293,5.855528148641811,3.266041180347206
37050,169.94970634930462,4.128573588757835,4.2091959459336135,3.2149926855864557,0.40764667203097227,353.55335694563485,P,38725.64561347676,39922.535337388734,557.6355265058328,6.1533441246966625,3.2619557191968642
37065,55.750408773054986,8.932527655498959,0.6640000826687276,0.9192522344951515,0.19167082818680936,298.78936319224937,S,37614.679843036036,38007.30830234749,175.14200821374592,5.826460997828795,3.282212268220836
37080,145.41566901303844,5.968216247129862,4.199174520742055,4.4338254978106955,2.226131895480754,254.26097799621462,S,38513.74844915396,39537.85448426393,602.5466184918996,5.869631545507495,3.698632677465453
37095,75.58602539616847,3.9270165195166165,1.8982540255332245,0.21909622756397595,1.554493045118808,330.8296123602256,P,37840.25219616981,38372.57519343395,612.3975676944036,5.847112668026627,3.087043505993083
37110,21.56241292995352,0.7869397353699598,2.5569744765723854,4.782600237645758,1.7332794357827916,10.846964581212575,S,37322.59797041243,37474.45366356417,303.23488105364027,5.873940778753497,3.838826935243777
37125,6.693639871600167,1.9496862279314566,4.978000474515369,4.8990321281549685,1.5876965384534099,27.95885477005624,S,37190.996985402184,37238.13768926088,586.6009685929503,5.97581633051857,3.966850038751845
37140,162.02953412878153,9.662244545801519,1.5787564483097412,0.9345692183219463,0.8540142218769569,285.4552094717789,S,38737.5554412465,39878.66647070828,198.31922080842108,6.4310418518338235,3.7367439010037113
37155,52.4381137399544,8.773323070056843,1.968295200520675,2.748449287460415,1.7757599845781997,287.3961447600776,S,37672.02175399322,38041.323006845516,116.241710458807,5.973894520323286,3.7744589379124727
37170,128.45141819898342,6.515463713405807,4.961568770721482,2.4099147821450333,0.2109286006956069,12.865309074511613,S,38436.486774667355,39341.12018514404,448.03375990899923,5.7944054794032445,3.93345397404818
37185,151.74373738572095,9.452240790445238,1.5887744315289178,3.695145743591734,1.6009166729251458,62.746274449167664,P,38681.14102539456,39749.813186390675,643.1178333175576,5.9493206905224465,3.331457127930055
37200,8.714407122529881,3.269517946917586,4.87758255054385,4.294850862568046,1.9274236815996564,182.07343204219214,P,37285.92105501439,37347.29323716753,622.2875222418115,6.039406113177808,3.152487617492918
37215,108.58602338180766,4.639337603404001,2.288596887969295,4.799126974436775,1.2851420014716453,118.16219986553045,P,38285.62081878881,39050.349975066536,267.71791093581953,5.703577392940529,3.053275274280632
37230,11.51233251340317,8.3371883414868,1.2782707166746035,1.3115927062193282,1.706399892853268,119.33615720031658,S,37343.50763641404,37424.584519566924,522.0354607609509,6.1393761640386595,3.32073887195276
37245,147.44456478455115,9.409805649038795,3.012484159332108,3.4857942849799337,0.8850577539106195,45.08544183858036,P,38698.75266318154,39737.147422596936,446.74459197693795,5.653971797851451,3.240345516015292
37260,20.411043136903633,8.19447227030901,3.192321734131101,3.519042413258645,1.9789685250798892,35.54975977128556,P,37461.24586051676,37604.99290374303,353.8579346255899,5.869823935823155,3.2559853659235776
37275,133.7972421466231,5.53720076537326,1.2856938454378524,1.7275335977020752,1.4717555764958097,87.546918472758,P,38594.19475893342,39536.47672960015,355.3525444994596,5.783033710839997,3.927219950066215
37290,19.23712500713115,8.194846014497392,0.03666941505338881,3.968111140597145,0.02854926980707128,145.68790334271696,P,37479.67143178141,37615.15102591099,382.5418654726324,6.219043819667709,3.948091328028487
37305,141.48388801230314,2.695160023379875,2.2632990793800167,4.943126428667583,1.0783221223962383,202.0141865957364,P,38699.982441677064,39696.398471446395,575.316924777001,6.087971435888146,3.039944467524296
37320,63.461908311210465,1.7641873743284273,4.298653057684969,3.7153066532700247,0.8437446097532673,206.02470785964772,P,37945.71257443646,38392.65012760536,122.11055124911356,6.152835633661489,3.409161812152259
37335,95.50587437430781,0.3531082936625506,3.1187725849572794,3.344986292750053,0.1930061276013788,56.86704672937166,P,38276.65505133411,38949.265802287046,484.31215900733923,5.872137163334285,3.5342304708262633
37350,146.26954457449625,2.862725708717741,0.07670237780496698,2.5450203693032285,0.1920485202579174,128.69347639230824,S,38792.16736831391,39822.28691710956,673.1300409785266,5.748685269799818,3.1915401151241474
37365,175.21447238195708,9.755438658363227,3.0336964214150717,0.3380843548476229,2.402102675903512,165.20766891582247,P,39092.554394598534,40326.52181931177,160.14989338332813,5.745432298964646,3.750389495894768
37380,115.193504405382,1.6302568426156958,4.264877437107304,2.928638993215425,0.7122265428562794,46.14646151963718,S,38515.76830760251,39327.03138446146,85.02628350250865,5.699531662969432,3.1133047090201815
37395,157.52290186402828,8.366641119752192,1.8854478565461927,1.846031266976083,1.898306407624562,277.09693811155597,P,38948.121598151374,40057.4941682595,122.80231057631293,5.807039663943596,3.953060221086345
37410,87.77491528523798,1.7613679958626904,1.1273781091296324,4.503971243448728,1.5160747030525796,120.2014781912468,S,38275.430455459005,38893.595066501155,462.60027855220966,5.726034106115542,3.076875061277196
37425,94.37052355211587,9.424417453399588,0.27069430721396126,0.0784176515462799,1.5277483995716363,294.51294582836056,S,38355.460882977895,39020.07579939068,373.7622862985106,6.0084028943154175,3.427117912569799
37440,162.91369810588654,1.4202830698607796,4.721547998848327,2.8688787793524977,1.6429558447464705,279.9511341905567,P,39046.272993760445,40193.61084644648,633.2852274654534,6.281336073780178,3.8203251231049213
37455,115.0707350168861,1.9276564554612,2.266800925232772,3.1093827750619702,2.2202092149025776,123.19666051270718,P,38589.55784368515,39399.95630346026,120.90661224593869,5.995935434656599,3.812828401576519
37470,145.8030348570162,4.519656366450557,4.589476036640106,0.5207743266532756,1.0705331727573,150.86855458777416,P,38907.567743056934,39934.401845240456,690.8200942501952,6.2503926985805185,3.529798233743105
37485,23.24328630746387,7.627159340925568,2.0202807733111423,4.638846804998389,0.33820932900841333,55.239016507918805,P,37714.17080341307,37877.86423442241,350.6261121346095,6.318632982137412,3.5502114854886475
37500,167.5103812865214,4.220871338317475,1.2702340773995997,1.7640174560656365,1.1924158655343045,332.79122766381505,S,39151.59470789358,40331.30521353185,490.7437297890641,6.175121166067633,3.8805613868490694
37515,33.324284821806785,8.411794881031451,2.780707913082423,0.40978548740641113,2.3499662105844776,237.96188107987436,P,37843.565979214705,38078.255964368065,685.5577515038354,5.597275321556097,3.8290284007261666
37530,74.51850891798554,7.013209858076854,3.0596956010795195,1.4230999063990337,0.22685265238568292,92.79343595222915,P,38264.726851099156,38789.53174474141,552.9533540384278,6.044269599677717,3.308343873391213
37545,171.89456167951442,5.57959263800227,4.515411242108853,3.8340091289029226,2.39193798227912,67.52966028060933,S,39239.82121767707,40450.407801732115,659.4953863734809,6.415117703404809,3.1616529166219074
37560,91.32807878741072,4.342763562479416,4.565553058449396,2.5914827825376836,0.4222116409722912,339.83127671487443,S,38460.46342470783,39103.65158521342,623.775195534233,6.185520174174323,3.2933556820199335
37575,158.18372443761214,5.0598338539241325,4.04361796204049,4.710543114933338,2.013742895580094,229.86533897091974,P,39134.63708129341,40248.66356793156,606.7432411285062,5.917213819006894,3.1603038962087524
37590,88.6637459039263,3.1664784822902394,3.7113110363160766,4.525060375647565,0.4160768925349329,248.31887749327018,P,38464.194019452865,39088.61831906205,664.063147667619,6.4956903679064775,3.193016409389033
37605,120.13839291449807,3.7225317251018257,0.20557202630211244,3.8933391854858326,0.6304978885014936,301.1036364168788,P,38789.523206433594,39635.61121102902,266.70923640085795,6.448175509640415,3.4628765659806255
37620,30.081358173758257,5.48092510681712,1.0572358014428118,3.156545539808354,1.4601968305209023,351.67628656957874,S,37916.591838574175,38128.44315184144,199.1958178406595,5.843001154162223,3.988881556479655
37635,151.27663605295743,5.762243551655842,2.0700783569493972,4.945635845277332,2.4191161871490974,160.47439492721898,P,39126.5355670145,40191.918114882006,65.91339376137816,5.7547194641494945,3.787712243633008
37650,35.729744074004365,0.832736061560847,3.476990414329325,2.402424563007357,1.0149816574926753,305.6697768652545,P,38002.282979561016,38253.91367924745,290.61453798258435,5.737936358908357,3.583207537470014
37665,1.7611216793063567,9.777693715630413,1.904295142441652,4.830053424957195,1.5764675486283661,329.9455436238825,S,37682.36405363751,37694.766949092875,183.36053338104662,6.04365715159641,3.5432324445565184
37680,68.78484800618622,2.1562757701840716,1.8244870917568319,1.875928519283158,2.3953482053973865,254.94682617028883,S,38358.194927847275,38842.61987630961,211.07524527407705,6.083113394692,3.4321252708041747
37695,56.34842346187729,3.0420116823607906,0.08797419716066299,1.7461146659202973,1.4291478500104016,331.2474501984451,S,38250.576062050735,38647.41610637269,523.482552160042,6.152967149333694,3.170072841236595
37710,98.28302454590246,0.8787189519884403,3.1670438246549404,3.761969723956133,1.9717351662790514,35.46066313728581,P,38679.03679622182,39371.20593638027,572.0498760198196,5.609490305478124,3.360041698869312
